time_s,accel_g
1.331500,0.007561
1.332000,0.010344
1.332500,-0.001317
1.333000,0.005215
1.333500,-0.006823
1.334000,0.003906
1.334500,0.005092
1.335000,-0.004721
1.335500,-0.031808
1.336000,-0.006286
1.336500,0.025831
1.337000,-0.000844
1.337500,-0.006274
1.338000,0.001098
1.338500,0.011099
1.339000,0.003269
1.339500,-0.002161
1.340000,-0.012943
1.340500,-0.003152
1.341000,-0.012148
1.341500,0.003260
1.342000,0.014742
1.342500,0.010201
1.343000,-0.006238
1.343500,-0.010155
1.344000,-0.014227
1.344500,0.004083
1.345000,0.005356
1.345500,0.007574
1.346000,0.003098
1.346500,-0.012332
1.347000,-0.019410
1.347500,0.010926
1.348000,-0.008535
1.348500,0.018806
1.349000,-0.021162
1.349500,-0.011097
1.350000,-0.009371
1.350500,0.002641
1.351000,0.006663
1.351500,-0.005458
1.352000,0.006033
1.352500,-0.012900
1.353000,-0.004892
1.353500,-0.011996
1.354000,-0.005451
1.354500,-0.006303
1.355000,0.003121
1.355500,0.034416
1.356000,-0.013646
1.356500,-0.002012
1.357000,0.006807
1.357500,0.000645
1.358000,0.014067
1.358500,-0.010358
1.359000,0.007562
1.359500,-0.008048
1.360000,0.007911
1.360500,0.001359
1.361000,0.002127
1.361500,-0.006240
1.362000,-0.018873
1.362500,-0.011463
1.363000,0.006617
1.363500,-0.003097
1.364000,0.006882
1.364500,-0.013704
1.365000,0.005918
1.365500,0.009596
1.366000,-0.022526
1.366500,0.002777
1.367000,0.018975
1.367500,-0.007910
1.368000,0.009643
1.368500,0.000118
1.369000,0.008293
1.369500,-0.004052
1.370000,-0.007896
1.370500,-0.004383
1.371000,-0.003705
1.371500,-0.005913
1.372000,-0.008782
1.372500,0.011057
1.373000,-0.005745
1.373500,-0.011975
1.374000,-0.009264
1.374500,0.004979
1.375000,-0.022161
1.375500,0.005088
1.376000,0.007236
1.376500,0.012847
1.377000,-0.004331
1.377500,-0.008145
1.378000,0.001773
1.378500,0.001410
1.379000,0.013098
1.379500,0.000492
1.380000,-0.004337
1.380500,-0.013428
1.381000,-0.002236
1.381500,0.000570
1.382000,0.011589
1.382500,0.000829
1.383000,0.013230
1.383500,0.012129
1.384000,-0.007938
1.384500,-0.011675
1.385000,-0.006633
1.385500,-0.002630
1.386000,-0.008356
1.386500,0.006724
1.387000,0.006493
1.387500,0.011846
1.388000,0.002587
1.388500,-0.004535
1.389000,0.003944
1.389500,-0.009196
1.390000,0.001414
1.390500,-0.007636
1.391000,0.011562
1.391500,-0.026584
1.392000,0.008542
1.392500,0.008937
1.393000,-0.000276
1.393500,0.003537
1.394000,0.002229
1.394500,0.013142
1.395000,0.016752
1.395500,0.000323
1.396000,0.016558
1.396500,-0.006216
1.397000,0.004361
1.397500,0.004567
1.398000,-0.012436
1.398500,0.003426
1.399000,-0.006544
1.399500,0.008042
1.400000,-0.008815
1.400500,-0.017702
1.401000,-0.012999
1.401500,0.000186
1.402000,0.003049
1.402500,0.003313
1.403000,-0.007743
1.403500,0.007737
1.404000,-0.005654
1.404500,-0.002390
1.405000,0.009606
1.405500,-0.001814
1.406000,-0.018994
1.406500,0.006922
1.407000,-0.000203
1.407500,-0.004058
1.408000,0.012697
1.408500,-0.006453
1.409000,0.006375
1.409500,0.001228
1.410000,0.025873
1.410500,-0.018062
1.411000,0.001916
1.411500,0.003452
1.412000,0.011001
1.412500,-0.004163
1.413000,-0.006272
1.413500,0.013995
1.414000,-0.004138
1.414500,0.002930
1.415000,-0.000364
1.415500,0.003990
1.416000,-0.013296
1.416500,-0.005247
1.417000,-0.000383
1.417500,0.001239
1.418000,0.011115
1.418500,0.005226
1.419000,0.005872
1.419500,-0.000463
1.420000,0.012646
1.420500,-0.006018
1.421000,-0.000937
1.421500,-0.014876
1.422000,-0.010525
1.422500,0.008421
1.423000,-0.000575
1.423500,-0.018659
1.424000,-0.000588
1.424500,-0.002537
1.425000,-0.011539
1.425500,0.003119
1.426000,-0.002926
1.426500,-0.000147
1.427000,0.009178
1.427500,-0.006403
1.428000,0.010520
1.428500,-0.002920
1.429000,-0.002790
1.429500,0.012669
1.430000,0.003599
1.430500,-0.004219
1.431000,-0.001327
1.431500,0.002027
1.432000,-0.014610
1.432500,0.006588
1.433000,-0.000083
1.433500,-0.012939
1.434000,-0.009418
1.434500,0.008663
1.435000,-0.012587
1.435500,0.021502
1.436000,-0.010602
1.436500,0.002123
1.437000,-0.025441
1.437500,-0.000663
1.438000,-0.005180
1.438500,0.004841
1.439000,0.001920
1.439500,-0.003372
1.440000,0.021415
1.440500,0.007602
1.441000,-0.007451
1.441500,0.003313
1.442000,-0.029043
1.442500,-0.006095
1.443000,0.012121
1.443500,-0.005901
1.444000,0.001059
1.444500,-0.011944
1.445000,0.007395
1.445500,0.000689
1.446000,-0.000516
1.446500,0.008812
1.447000,0.015815
1.447500,0.007414
1.448000,-0.017887
1.448500,0.003381
1.449000,0.002041
1.449500,-0.012044
1.450000,-0.016736
1.450500,-0.004680
1.451000,-0.003592
1.451500,-0.001262
1.452000,-0.007915
1.452500,0.000992
1.453000,0.002381
1.453500,-0.003435
1.454000,0.003310
1.454500,-0.006383
1.455000,-0.016219
1.455500,-0.000562
1.456000,0.008319
1.456500,0.026503
1.457000,-0.021722
1.457500,-0.005510
1.458000,-0.009214
1.458500,0.002234
1.459000,-0.009228
1.459500,0.000792
1.460000,0.009416
1.460500,-0.007968
1.461000,-0.001216
1.461500,0.015668
1.462000,0.008340
1.462500,-0.016710
1.463000,0.020195
1.463500,-0.007362
1.464000,0.002470
1.464500,-0.004714
1.465000,-0.005142
1.465500,-0.007539
1.466000,0.005585
1.466500,-0.008373
1.467000,-0.013225
1.467500,-0.006331
1.468000,-0.000648
1.468500,-0.020696
1.469000,0.007293
1.469500,-0.007803
1.470000,0.006612
1.470500,0.013214
1.471000,0.002557
1.471500,0.004777
1.472000,-0.005052
1.472500,-0.007230
1.473000,-0.019454
1.473500,-0.002411
1.474000,-0.005918
1.474500,-0.024109
1.475000,0.002314
1.475500,0.014783
1.476000,0.003650
1.476500,0.011262
1.477000,-0.003028
1.477500,-0.010487
1.478000,0.000329
1.478500,-0.003771
1.479000,-0.011658
1.479500,0.010010
1.480000,0.001384
1.480500,-0.006866
1.481000,0.001641
1.481500,-0.001810
1.482000,0.005842
1.482500,0.015606
1.483000,-0.006541
1.483500,-0.012304
1.484000,0.013396
1.484500,0.023545
1.485000,-0.006505
1.485500,-0.009536
1.486000,-0.012431
1.486500,-0.000532
1.487000,0.000611
1.487500,-0.003079
1.488000,0.007896
1.488500,-0.008645
1.489000,-0.006418
1.489500,-0.013012
1.490000,0.013386
1.490500,0.010286
1.491000,0.012611
1.491500,-0.008851
1.492000,0.012956
1.492500,0.002515
1.493000,0.006810
1.493500,0.005454
1.494000,-0.003510
1.494500,-0.001969
1.495000,-0.015629
1.495500,-0.005712
1.496000,-0.002482
1.496500,-0.011733
1.497000,0.000807
1.497500,0.012602
1.498000,-0.005065
1.498500,-0.009762
1.499000,-0.008633
1.499500,0.001767
1.500000,0.017321
1.500500,0.001539
1.501000,0.000447
1.501500,-0.012499
1.502000,0.003199
1.502500,0.006125
1.503000,-0.004182
1.503500,-0.000417
1.504000,-0.006756
1.504500,0.007153
1.505000,0.013127
1.505500,0.003558
1.506000,0.004840
1.506500,0.000282
1.507000,-0.006659
1.507500,-0.007975
1.508000,-0.004315
1.508500,0.000863
1.509000,-0.000359
1.509500,0.009797
1.510000,0.007077
1.510500,0.014518
1.511000,0.007442
1.511500,-0.002711
1.512000,0.000689
1.512500,-0.016441
1.513000,0.016380
1.513500,-0.006038
1.514000,-0.004284
1.514500,0.017948
1.515000,-0.010873
1.515500,-0.006317
1.516000,-0.000773
1.516500,-0.005909
1.517000,0.000793
1.517500,0.002362
1.518000,0.006258
1.518500,-0.001121
1.519000,0.006872
1.519500,-0.003345
1.520000,0.006052
1.520500,0.011699
1.521000,-0.017233
1.521500,-0.002245
1.522000,0.001783
1.522500,-0.018821
1.523000,-0.030423
1.523500,0.003078
1.524000,-0.006473
1.524500,0.007748
1.525000,-0.000169
1.525500,-0.000213
1.526000,-0.003585
1.526500,0.000905
1.527000,-0.009149
1.527500,-0.005255
1.528000,0.007666
1.528500,-0.002686
1.529000,0.004857
1.529500,-0.000279
1.530000,-0.003560
1.530500,-0.009810
1.531000,0.008178
1.531500,-0.008454
1.532000,0.003522
1.532500,-0.015670
1.533000,0.002511
1.533500,0.003647
1.534000,-0.006521
1.534500,-0.016245
1.535000,-0.001709
1.535500,0.000890
1.536000,-0.005320
1.536500,-0.006837
1.537000,0.008947
1.537500,-0.001192
1.538000,-0.004207
1.538500,0.008342
1.539000,-0.000239
1.539500,-0.006978
1.540000,0.008620
1.540500,-0.003602
1.541000,0.009162
1.541500,-0.006706
1.542000,0.003187
1.542500,0.012248
1.543000,0.004502
1.543500,0.004941
1.544000,0.004419
1.544500,0.008468
1.545000,0.000764
1.545500,0.004382
1.546000,-0.002336
1.546500,0.019051
1.547000,-0.008775
1.547500,0.008068
1.548000,-0.009830
1.548500,0.005204
1.549000,0.012878
1.549500,-0.010974
1.550000,0.017230
1.550500,-0.009668
1.551000,-0.008287
1.551500,0.003022
1.552000,-0.011046
1.552500,0.009510
1.553000,0.004681
1.553500,-0.027073
1.554000,-0.014260
1.554500,-0.007307
1.555000,0.003960
1.555500,-0.010743
1.556000,-0.007289
1.556500,0.005978
1.557000,-0.009954
1.557500,0.002796
1.558000,-0.013613
1.558500,0.009777
1.559000,0.013925
1.559500,-0.011440
1.560000,-0.023452
1.560500,-0.016720
1.561000,0.009380
1.561500,-0.005764
1.562000,0.010237
1.562500,-0.013350
1.563000,-0.009440
1.563500,-0.001348
1.564000,0.010367
1.564500,-0.002343
1.565000,-0.010357
1.565500,0.002739
1.566000,0.000611
1.566500,0.004705
1.567000,-0.002012
1.567500,-0.006420
1.568000,-0.000079
1.568500,-0.024744
1.569000,0.002329
1.569500,0.011816
1.570000,0.005124
1.570500,-0.009727
1.571000,-0.015473
1.571500,0.012638
1.572000,-0.005380
1.572500,-0.002438
1.573000,0.001847
1.573500,-0.006200
1.574000,0.000042
1.574500,0.014454
1.575000,-0.005247
1.575500,0.018598
1.576000,0.003458
1.576500,0.002840
1.577000,0.009043
1.577500,0.008809
1.578000,0.010144
1.578500,0.005247
1.579000,-0.005990
1.579500,0.015859
1.580000,-0.001698
1.580500,-0.008436
1.581000,0.008659
1.581500,0.006233
1.582000,-0.000475
1.582500,0.000565
1.583000,0.005595
1.583500,0.018851
1.584000,-0.000904
1.584500,-0.012607
1.585000,-0.005783
1.585500,0.004859
1.586000,-0.002172
1.586500,-0.006755
1.587000,0.006991
1.587500,0.007062
1.588000,-0.002241
1.588500,0.002566
1.589000,-0.006539
1.589500,-0.006282
1.590000,-0.003651
1.590500,-0.013730
1.591000,0.003017
1.591500,-0.001118
1.592000,-0.005365
1.592500,0.000655
1.593000,0.000910
1.593500,-0.007773
1.594000,-0.006284
1.594500,-0.008300
1.595000,0.012845
1.595500,-0.017081
1.596000,-0.001328
1.596500,0.007692
1.597000,-0.011257
1.597500,-0.010070
1.598000,-0.010286
1.598500,-0.018464
1.599000,0.010899
1.599500,-0.003249
1.600000,-0.011898
1.600500,-0.007341
1.601000,0.000567
1.601500,-0.004456
1.602000,-0.010090
1.602500,0.003706
1.603000,-0.010083
1.603500,-0.005251
1.604000,0.000319
1.604500,-0.008574
1.605000,-0.000657
1.605500,-0.007780
1.606000,0.024864
1.606500,-0.005537
1.607000,0.005276
1.607500,-0.010008
1.608000,-0.012631
1.608500,-0.002835
1.609000,-0.005049
1.609500,-0.005021
1.610000,-0.002006
1.610500,0.007024
1.611000,0.017166
1.611500,0.018181
1.612000,-0.001198
1.612500,0.016286
1.613000,0.014974
1.613500,-0.008076
1.614000,-0.006715
1.614500,-0.002957
1.615000,0.017393
1.615500,-0.003441
1.616000,-0.004443
1.616500,0.011632
1.617000,-0.003886
1.617500,-0.003636
1.618000,0.003777
1.618500,-0.000429
1.619000,-0.026060
1.619500,-0.014526
1.620000,0.004784
1.620500,-0.016387
1.621000,0.009913
1.621500,-0.002921
1.622000,0.000281
1.622500,0.000563
1.623000,-0.019975
1.623500,-0.009263
1.624000,-0.012617
1.624500,0.000147
1.625000,0.012885
1.625500,-0.004440
1.626000,-0.001507
1.626500,-0.021530
1.627000,-0.005913
1.627500,-0.004612
1.628000,-0.004068
1.628500,0.003711
1.629000,0.011663
1.629500,-0.002372
1.630000,0.001672
1.630500,-0.017658
1.631000,0.003779
1.631500,-0.001890
1.632000,-0.019537
1.632500,0.001109
1.633000,-0.008744
1.633500,0.007777
1.634000,0.002318
1.634500,-0.001406
1.635000,0.014771
1.635500,-0.003792
1.636000,-0.005260
1.636500,-0.001844
1.637000,-0.001001
1.637500,-0.010570
1.638000,0.003538
1.638500,0.002089
1.639000,-0.007260
1.639500,-0.017459
1.640000,0.009973
1.640500,0.011126
1.641000,0.007100
1.641500,0.008048
1.642000,0.016176
1.642500,0.001793
1.643000,0.014766
1.643500,-0.002745
1.644000,-0.009814
1.644500,-0.000963
1.645000,-0.004165
1.645500,0.003864
1.646000,0.017020
1.646500,0.003240
1.647000,0.009501
1.647500,0.020274
1.648000,0.017020
1.648500,0.000114
1.649000,-0.007441
1.649500,0.020357
1.650000,-0.011417
1.650500,-0.018829
1.651000,-0.020567
1.651500,0.010911
1.652000,-0.015362
1.652500,-0.003259
1.653000,-0.002025
1.653500,0.012252
1.654000,-0.014377
1.654500,-0.000207
1.655000,0.002281
1.655500,0.013313
1.656000,-0.003095
1.656500,0.002009
1.657000,-0.003469
1.657500,0.010198
1.658000,0.008725
1.658500,-0.004509
1.659000,0.004827
1.659500,-0.015371
1.660000,0.000080
1.660500,-0.009401
1.661000,-0.004707
1.661500,0.009513
1.662000,0.020910
1.662500,0.001575
1.663000,-0.001860
1.663500,-0.003779
1.664000,0.007046
1.664500,-0.002205
1.665000,0.009370
1.665500,0.014942
1.666000,0.005862
1.666500,-0.004230
1.667000,0.007233
1.667500,-0.007255
1.668000,-0.017904
1.668500,0.011030
1.669000,0.018779
1.669500,0.012847
1.670000,-0.003954
1.670500,-0.034140
1.671000,-0.007711
1.671500,0.005783
1.672000,-0.004383
1.672500,0.013429
1.673000,-0.008593
1.673500,0.004449
1.674000,0.001727
1.674500,0.002053
1.675000,-0.014581
1.675500,-0.001584
1.676000,0.002061
1.676500,-0.004584
1.677000,-0.013688
1.677500,-0.005481
1.678000,-0.010185
1.678500,0.002836
1.679000,0.009050
1.679500,0.002635
1.680000,0.003051
1.680500,-0.002445
1.681000,0.001277
1.681500,-0.020157
1.682000,0.000085
1.682500,0.008230
1.683000,-0.005940
1.683500,0.006282
1.684000,-0.015734
1.684500,-0.000201
1.685000,-0.002552
1.685500,0.003991
1.686000,0.000783
1.686500,0.021611
1.687000,-0.032564
1.687500,-0.015224
1.688000,-0.007455
1.688500,0.000253
1.689000,-0.007187
1.689500,-0.007489
1.690000,-0.016522
1.690500,-0.014359
1.691000,-0.009480
1.691500,0.014481
1.692000,-0.008902
1.692500,0.026915
1.693000,0.009929
1.693500,-0.003662
1.694000,0.007428
1.694500,0.009495
1.695000,-0.012813
1.695500,-0.017072
1.696000,0.013964
1.696500,-0.010407
1.697000,0.007935
1.697500,0.006067
1.698000,-0.017556
1.698500,0.005737
1.699000,0.004904
1.699500,0.012134
1.700000,-0.001088
1.700500,0.003837
1.701000,0.003067
1.701500,-0.003092
1.702000,0.015738
1.702500,0.009003
1.703000,0.014740
1.703500,0.002867
1.704000,0.011007
1.704500,-0.010278
1.705000,-0.006943
1.705500,0.009371
1.706000,-0.002981
1.706500,-0.004671
1.707000,0.000904
1.707500,-0.016585
1.708000,0.000993
1.708500,0.004229
1.709000,-0.003915
1.709500,-0.011981
1.710000,0.016906
1.710500,0.003576
1.711000,-0.011007
1.711500,-0.006631
1.712000,-0.016965
1.712500,-0.018217
1.713000,-0.019943
1.713500,-0.009122
1.714000,0.003497
1.714500,0.006683
1.715000,-0.001903
1.715500,0.009510
1.716000,0.004952
1.716500,-0.012305
1.717000,-0.009231
1.717500,0.002102
1.718000,0.006083
1.718500,0.010142
1.719000,-0.014567
1.719500,-0.020281
1.720000,0.019542
1.720500,-0.003519
1.721000,0.009336
1.721500,-0.000326
1.722000,-0.014547
1.722500,0.013433
1.723000,0.004093
1.723500,0.014255
1.724000,0.005519
1.724500,-0.010482
1.725000,-0.000917
1.725500,0.009511
1.726000,-0.007440
1.726500,0.001406
1.727000,0.011214
1.727500,-0.012876
1.728000,-0.004182
1.728500,0.001331
1.729000,0.009208
1.729500,-0.001361
1.730000,-0.007592
1.730500,0.005246
1.731000,-0.006514
1.731500,0.003826
1.732000,0.003222
1.732500,-0.002341
1.733000,0.008244
1.733500,0.011485
1.734000,-0.013468
1.734500,0.004869
1.735000,-0.002008
1.735500,-0.003366
1.736000,0.000515
1.736500,0.011478
1.737000,-0.001792
1.737500,-0.003547
1.738000,-0.012884
1.738500,-0.001965
1.739000,-0.000287
1.739500,-0.009835
1.740000,-0.003304
1.740500,0.004557
1.741000,0.013709
1.741500,-0.003039
1.742000,0.019823
1.742500,0.009863
1.743000,0.008602
1.743500,0.005881
1.744000,0.000988
1.744500,-0.006267
1.745000,-0.000610
1.745500,0.000696
1.746000,0.001734
1.746500,0.015573
1.747000,0.020228
1.747500,0.005614
1.748000,0.010279
1.748500,-0.006595
1.749000,-0.019551
1.749500,-0.000671
1.750000,0.002831
1.750500,0.014406
1.751000,0.024593
1.751500,0.003070
1.752000,0.013483
1.752500,0.011568
1.753000,0.002616
1.753500,0.008751
1.754000,0.004326
1.754500,0.016027
1.755000,-0.010053
1.755500,-0.022667
1.756000,0.001859
1.756500,0.009785
1.757000,0.011061
1.757500,-0.005120
1.758000,0.006007
1.758500,-0.005972
1.759000,0.007400
1.759500,-0.006877
1.760000,-0.010160
1.760500,0.010003
1.761000,-0.011944
1.761500,-0.014141
1.762000,0.008517
1.762500,0.001610
1.763000,-0.022537
1.763500,0.012433
1.764000,-0.011677
1.764500,-0.003924
1.765000,-0.000508
1.765500,0.020767
1.766000,0.000395
1.766500,0.009685
1.767000,-0.000745
1.767500,0.005765
1.768000,-0.013424
1.768500,0.000677
1.769000,-0.005451
1.769500,-0.009476
1.770000,0.003638
1.770500,0.011057
1.771000,0.005425
1.771500,-0.002488
1.772000,0.008007
1.772500,-0.010420
1.773000,0.003843
1.773500,0.005866
1.774000,-0.000213
1.774500,-0.001876
1.775000,0.001868
1.775500,-0.005007
1.776000,-0.001559
1.776500,0.007992
1.777000,-0.018567
1.777500,0.013102
1.778000,0.005191
1.778500,0.002764
1.779000,-0.009442
1.779500,-0.003510
1.780000,-0.005356
1.780500,0.007370
1.781000,0.006875
1.781500,0.012086
1.782000,0.001151
1.782500,-0.019645
1.783000,-0.009108
1.783500,-0.003178
1.784000,0.003767
1.784500,-0.014519
1.785000,-0.001569
1.785500,0.001063
1.786000,-0.005544
1.786500,-0.001496
1.787000,0.023060
1.787500,0.000173
1.788000,0.020064
1.788500,0.002736
1.789000,-0.006723
1.789500,0.005836
1.790000,-0.003761
1.790500,-0.000351
1.791000,-0.022049
1.791500,0.003741
1.792000,-0.005557
1.792500,0.011491
1.793000,0.001321
1.793500,-0.003571
1.794000,-0.010244
1.794500,0.000381
1.795000,-0.003576
1.795500,-0.007581
1.796000,0.018709
1.796500,-0.001330
1.797000,0.008982
1.797500,0.014690
1.798000,0.004098
1.798500,0.006306
1.799000,0.005089
1.799500,0.009586
1.800000,0.005756
1.800500,0.005015
1.801000,0.001409
1.801500,-0.004768
1.802000,-0.004269
1.802500,-0.006306
1.803000,0.001938
1.803500,0.013013
1.804000,-0.009343
1.804500,-0.006034
1.805000,-0.009731
1.805500,-0.000546
1.806000,0.010154
1.806500,-0.003303
1.807000,0.003024
1.807500,-0.022996
1.808000,-0.001465
1.808500,0.004809
1.809000,-0.006088
1.809500,-0.016152
1.810000,0.004553
1.810500,-0.001083
1.811000,0.017935
1.811500,-0.005728
1.812000,-0.001541
1.812500,-0.003770
1.813000,0.001005
1.813500,-0.018009
1.814000,0.013434
1.814500,0.006301
1.815000,-0.002263
1.815500,-0.003565
1.816000,0.005127
1.816500,0.003557
1.817000,-0.004152
1.817500,-0.001658
1.818000,0.003390
1.818500,-0.004216
1.819000,-0.003269
1.819500,-0.004219
1.820000,-0.003577
1.820500,-0.012839
1.821000,-0.009334
1.821500,0.003628
1.822000,0.007772
1.822500,-0.000528
1.823000,-0.035360
1.823500,-0.014643
1.824000,0.004033
1.824500,0.016646
1.825000,0.011925
1.825500,-0.002037
1.826000,-0.003472
1.826500,-0.004235
1.827000,0.017164
1.827500,0.002337
1.828000,-0.009050
1.828500,0.009426
1.829000,0.008245
1.829500,-0.019867
1.830000,-0.006160
1.830500,0.010013
1.831000,0.009054
1.831500,-0.012176
1.832000,0.000079
1.832500,0.008759
1.833000,0.003499
1.833500,-0.010246
1.834000,-0.001695
1.834500,0.006675
1.835000,0.004982
1.835500,-0.009348
1.836000,0.023260
1.836500,0.002351
1.837000,-0.014636
1.837500,-0.003076
1.838000,-0.026834
1.838500,-0.006577
1.839000,-0.000220
1.839500,0.023935
1.840000,0.002129
1.840500,0.003851
1.841000,0.007715
1.841500,0.002313
1.842000,-0.005640
1.842500,0.013620
1.843000,0.005377
1.843500,0.015473
1.844000,0.010410
1.844500,-0.008926
1.845000,-0.004198
1.845500,-0.003660
1.846000,-0.003473
1.846500,0.004745
1.847000,-0.001394
1.847500,-0.007443
1.848000,0.014787
1.848500,0.013757
1.849000,0.000760
1.849500,-0.009994
1.850000,-0.005674
1.850500,-0.006985
1.851000,-0.008333
1.851500,-0.009119
1.852000,0.002776
1.852500,0.003361
1.853000,0.004666
1.853500,-0.008692
1.854000,0.003370
1.854500,0.019965
1.855000,0.002765
1.855500,-0.003376
1.856000,0.027217
1.856500,0.003538
1.857000,-0.005658
1.857500,0.009120
1.858000,-0.006497
1.858500,-0.003070
1.859000,0.010349
1.859500,-0.005480
1.860000,-0.014045
1.860500,0.007400
1.861000,0.008680
1.861500,-0.013010
1.862000,-0.002928
1.862500,0.011140
1.863000,0.002961
1.863500,0.008693
1.864000,-0.000634
1.864500,-0.005645
1.865000,-0.004921
1.865500,-0.002450
1.866000,0.002328
1.866500,-0.025785
1.867000,-0.018134
1.867500,0.000697
1.868000,0.007200
1.868500,-0.005805
1.869000,0.000736
1.869500,-0.009860
1.870000,-0.012818
1.870500,0.002246
1.871000,0.000029
1.871500,-0.004283
1.872000,-0.012030
1.872500,0.001398
1.873000,0.000086
1.873500,-0.001795
1.874000,-0.000494
1.874500,-0.002918
1.875000,0.005757
1.875500,0.004513
1.876000,0.018014
1.876500,0.014330
1.877000,0.000146
1.877500,-0.011413
1.878000,0.006689
1.878500,-0.005341
1.879000,0.015329
1.879500,-0.013992
1.880000,-0.003719
1.880500,0.015428
1.881000,0.000488
1.881500,0.007490
1.882000,0.006842
1.882500,-0.004346
1.883000,0.008577
1.883500,-0.008070
1.884000,-0.002775
1.884500,0.020993
1.885000,-0.001415
1.885500,0.003950
1.886000,-0.010064
1.886500,0.013378
1.887000,-0.008595
1.887500,-0.006881
1.888000,-0.005531
1.888500,-0.008875
1.889000,-0.013516
1.889500,-0.002553
1.890000,-0.004439
1.890500,-0.000718
1.891000,-0.009305
1.891500,-0.008532
1.892000,-0.002879
1.892500,0.000199
1.893000,-0.008806
1.893500,-0.000156
1.894000,-0.002091
1.894500,0.010427
1.895000,0.006333
1.895500,0.005038
1.896000,0.009956
1.896500,-0.005987
1.897000,0.013300
1.897500,0.001947
1.898000,-0.004619
1.898500,0.004069
1.899000,-0.010254
1.899500,0.017382
1.900000,0.002615
1.900500,-0.014350
1.901000,-0.010778
1.901500,-0.004792
1.902000,-0.005283
1.902500,0.004510
1.903000,0.008683
1.903500,0.010010
1.904000,0.005383
1.904500,-0.008941
1.905000,0.010969
1.905500,0.012022
1.906000,-0.018701
1.906500,-0.005410
1.907000,-0.003336
1.907500,-0.007454
1.908000,0.010167
1.908500,0.004539
1.909000,0.000662
1.909500,-0.011756
1.910000,-0.019867
1.910500,-0.008986
1.911000,-0.008009
1.911500,-0.008708
1.912000,-0.020532
1.912500,-0.014855
1.913000,-0.004192
1.913500,0.003218
1.914000,-0.005185
1.914500,-0.002324
1.915000,-0.000785
1.915500,-0.000742
1.916000,0.011576
1.916500,-0.007840
1.917000,0.001893
1.917500,-0.012929
1.918000,0.011346
1.918500,0.007001
1.919000,0.009535
1.919500,0.000994
1.920000,-0.001275
1.920500,-0.012518
1.921000,0.002965
1.921500,0.013147
1.922000,-0.026992
1.922500,0.016954
1.923000,-0.008047
1.923500,0.004583
1.924000,-0.008000
1.924500,-0.001555
1.925000,0.007891
1.925500,-0.001851
1.926000,0.017533
1.926500,0.000336
1.927000,0.006273
1.927500,-0.006042
1.928000,-0.004929
1.928500,-0.003917
1.929000,0.004859
1.929500,0.016182
1.930000,0.000300
1.930500,-0.012547
1.931000,-0.005990
1.931500,-0.013376
1.932000,0.004712
1.932500,0.000249
1.933000,-0.010471
1.933500,-0.003513
1.934000,0.009139
1.934500,0.004476
1.935000,-0.005567
1.935500,0.007340
1.936000,0.003827
1.936500,-0.005346
1.937000,0.001806
1.937500,0.018268
1.938000,-0.010730
1.938500,0.009947
1.939000,-0.001357
1.939500,0.006173
1.940000,0.003904
1.940500,0.002745
1.941000,-0.001506
1.941500,0.000034
1.942000,0.006601
1.942500,0.004475
1.943000,-0.014237
1.943500,0.004446
1.944000,0.012774
1.944500,0.008732
1.945000,0.002053
1.945500,-0.017795
1.946000,0.005770
1.946500,0.006459
1.947000,0.014269
1.947500,-0.009315
1.948000,-0.002290
1.948500,-0.005179
1.949000,-0.002641
1.949500,-0.016846
1.950000,-0.004617
1.950500,-0.004237
1.951000,-0.003713
1.951500,0.015501
1.952000,-0.006201
1.952500,-0.004419
1.953000,0.010866
1.953500,-0.005577
1.954000,0.011637
1.954500,0.004298
1.955000,-0.006231
1.955500,-0.007008
1.956000,0.001244
1.956500,-0.002028
1.957000,0.000826
1.957500,-0.005743
1.958000,0.005637
1.958500,-0.006689
1.959000,-0.004720
1.959500,-0.001911
1.960000,-0.012430
1.960500,-0.003251
1.961000,-0.002172
1.961500,-0.014283
1.962000,-0.017668
1.962500,0.011946
1.963000,-0.002805
1.963500,-0.001571
1.964000,-0.006386
1.964500,0.015235
1.965000,-0.002222
1.965500,-0.017658
1.966000,0.004575
1.966500,-0.009732
1.967000,0.004051
1.967500,-0.001498
1.968000,0.012254
1.968500,0.004472
1.969000,-0.003874
1.969500,0.013789
1.970000,0.026557
1.970500,-0.005348
1.971000,0.010553
1.971500,0.003589
1.972000,0.004334
1.972500,-0.012219
1.973000,-0.009633
1.973500,0.013855
1.974000,0.001446
1.974500,-0.005256
1.975000,0.017656
1.975500,0.011993
1.976000,0.007219
1.976500,-0.009596
1.977000,-0.000094
1.977500,0.014484
1.978000,-0.019954
1.978500,-0.015597
1.979000,-0.007841
1.979500,0.009603
1.980000,0.002294
1.980500,0.004669
1.981000,0.001963
1.981500,0.001062
1.982000,0.011926
1.982500,0.035585
1.983000,0.004682
1.983500,0.012994
1.984000,-0.004255
1.984500,0.015870
1.985000,0.001034
1.985500,0.001881
1.986000,-0.004441
1.986500,-0.007426
1.987000,-0.005268
1.987500,-0.009513
1.988000,-0.012661
1.988500,0.018354
1.989000,0.004525
1.989500,0.009901
1.990000,0.005137
1.990500,-0.013963
1.991000,0.000458
1.991500,-0.008681
1.992000,-0.007829
1.992500,-0.000992
1.993000,0.001777
1.993500,0.001054
1.994000,0.001389
1.994500,-0.002728
1.995000,0.000443
1.995500,0.012544
1.996000,0.021857
1.996500,0.011257
